datetime,양배추,시금치,쌀,콩,녹두,고구마,감자,얼갈이배추,상추,수박,오이,호박,토마토,당근,열무,풋고추,양파,파,고춧가루,깻잎,피망,멜론,깐마늘(국산),느타리버섯,새송이버섯,배,바나나,파인애플,방울토마토,참외,복숭아,감귤,사과,딸기
2022-08-07,4330.0,17143.0,2419.0,12472.866666666669,27600.0,5266.0,4097.0,4073.0,18086.0,25800.0,18963.33333333333,1519.0,7279.0,3814.0,3599.0,16686.0,2467.0,3217.0,31080.0,23814.0,10867.0,8929.333333333334,14139.0,14933.0,6100.0,36050.0,3250.0,6327.0,9060.0,24339.33333333333,21602.0,0.0,34010.0,0.0
2022-08-08,4330.0,17143.0,2419.0,12428.6,27600.0,5266.0,4097.0,4084.0,18086.0,25800.0,18630.0,1519.0,7279.0,3814.0,3791.0,16686.0,2467.0,3217.0,31080.0,23814.0,10867.0,8834.0,14139.0,14933.0,6100.0,36050.0,3250.0,6327.0,9060.0,23758.0,21602.0,0.0,34010.0,0.0
2022-08-09,4330.0,18853.0,2388.0,12295.8,27600.0,5466.0,4229.0,4133.0,18557.0,19800.0,17630.0,1519.0,7443.0,3843.0,3823.0,16686.0,2467.0,3241.0,31080.0,24300.0,10617.0,9249.0,14139.0,15933.0,6100.0,38257.0,3250.0,6327.0,9060.0,23810.0,21384.0,0.0,36233.0,0.0
2022-08-10,4830.0,18853.0,2388.0,12163.0,27600.0,5466.0,4229.0,4093.0,18557.0,19800.0,16630.0,1589.0,7443.0,3843.0,3799.0,16086.0,2467.0,3336.0,31080.0,24300.0,10533.0,8834.0,14139.0,14933.0,6100.0,38257.0,3250.0,6327.0,8837.0,23810.0,20716.0,0.0,36233.0,0.0
2022-08-11,4830.0,19670.0,2374.0,12163.0,27600.0,6266.0,4243.0,3890.0,18557.0,19800.0,16298.0,1851.0,6586.0,3953.0,3328.0,16186.0,2423.0,3293.0,31080.0,23814.0,10700.0,8406.0,13884.0,14933.0,6100.0,38257.0,3250.0,6327.0,9947.0,24367.0,20032.0,0.0,36233.0,0.0
2022-08-12,4915.0,20810.0,2374.0,12163.0,27600.0,6431.0,4243.0,3906.0,18557.0,25800.0,15966.0,1870.0,6716.0,3981.0,3602.0,16271.0,2423.0,3316.0,31080.0,23814.0,10700.0,8834.0,13884.0,14933.0,6100.0,38257.0,3250.0,6327.0,10167.0,25650.0,20810.0,0.0,31350.0,0.0
2022-08-13,4915.0,21049.25,2374.0,12163.0,27600.0,6356.25,4260.75,3943.75,18678.5,25638.88888888889,15883.0,1942.75,6716.0,3927.5,3755.75,16271.0,2423.75,3322.0,31080.0,23992.75,10720.75,8744.25,14094.75,15099.75,6100.0,38257.0,3287.5,6327.0,10167.0,25472.0,20682.5,0.0,31350.0,0.0
2022-08-14,4915.0,21288.5,2374.0,12163.0,27600.0,6281.5,4278.5,3981.5,18800.0,25477.777777777777,15800.0,2015.5,6716.0,3874.0,3909.5,16271.0,2424.5,3328.0,31080.0,24171.5,10741.5,8654.5,14305.5,15266.5,6100.0,38257.0,3325.0,6327.0,10167.0,25294.0,20555.0,0.0,31350.0,0.0
2022-08-15,4915.0,21527.75,2374.0,12163.0,27600.0,6206.75,4296.25,4019.25,18921.5,25316.666666666668,15717.0,2088.25,6716.0,3820.5,4063.25,16271.0,2425.25,3334.0,31080.0,24350.25,10762.25,8564.75,14516.25,15433.25,6100.0,38257.0,3362.5,6327.0,10167.0,25116.0,20427.5,0.0,31350.0,0.0
2022-08-16,4915.0,21767.0,2374.0,12163.0,27600.0,6132.0,4314.0,4057.0,19043.0,25155.555555555555,15634.0,2161.0,6716.0,3767.0,4217.0,16271.0,2426.0,3340.0,31080.0,24529.0,10783.0,8475.0,14727.0,15600.0,6100.0,38257.0,3400.0,6327.0,10167.0,24938.0,20300.0,0.0,31350.0,0.0
2022-08-17,4165.0,25957.0,2366.0,12163.0,27600.0,6132.0,4314.0,3878.0,19786.0,24994.444444444445,16592.25,2231.0,6716.0,3767.0,3903.0,16643.0,2426.0,3407.0,31080.0,25086.0,10933.0,8475.0,14727.0,15600.0,6100.0,38357.0,3400.0,6327.0,9947.0,27020.0,20586.0,0.0,32850.0,0.0
2022-08-18,4080.0,31700.0,2319.0,12163.0,27600.0,6132.0,4229.0,4891.0,21629.0,24833.33333333333,17550.5,2899.0,6392.0,4067.0,4887.0,18571.0,2466.0,3666.0,31080.0,28871.0,11767.0,9772.0,13717.0,15600.0,6100.0,38357.0,3400.0,6327.0,9200.0,28240.0,22647.0,0.0,32850.0,0.0
2022-08-19,3980.0,34005.0,2319.0,12163.0,27600.0,6132.0,4229.0,4963.0,23500.0,24672.222222222223,18508.75,2921.0,6430.0,4067.0,4934.0,18571.0,2466.0,3747.0,31080.0,28871.0,11767.0,9808.0,13717.0,15600.0,6100.0,38357.0,3400.0,6327.0,9925.0,27020.0,22647.0,0.0,32850.0,0.0
2022-08-20,3980.0,34099.333333333336,2319.0,12163.0,27600.0,6177.333333333333,4229.0,5025.666666666667,23790.33333333333,24511.11111111111,19467.0,2935.333333333333,6430.0,4114.666666666667,4918.666666666667,18571.0,2466.0,3747.0,31080.0,29742.666666666668,11767.0,10007.333333333334,13717.0,15266.666666666666,6100.0,38357.0,3400.0,6327.0,9925.0,27020.0,22400.33333333333,0.0,32850.0,0.0
2022-08-21,3980.0,34193.666666666664,2319.0,12163.0,27600.0,6222.666666666667,4229.0,5088.333333333333,24080.666666666668,24350.0,20425.25,2949.6666666666665,6430.0,4162.333333333333,4903.333333333333,18571.0,2466.0,3747.0,31080.0,30614.33333333333,11767.0,10206.666666666666,13717.0,14933.333333333334,6100.0,38357.0,3400.0,6327.0,9925.0,27020.0,22153.666666666668,0.0,32850.0,0.0
2022-08-22,3980.0,34288.0,2319.0,12163.0,27600.0,6268.0,4229.0,5151.0,24371.0,24188.88888888889,21383.5,2964.0,6430.0,4210.0,4888.0,18571.0,2466.0,3747.0,31080.0,31486.0,11767.0,10406.0,13717.0,14600.0,6100.0,38357.0,3400.0,6327.0,9925.0,27020.0,21907.0,0.0,32850.0,0.0
2022-08-23,3980.0,34288.0,2319.0,12163.0,27600.0,6132.0,4229.0,5101.0,24543.0,24027.777777777777,22341.75,2893.0,6323.0,4210.0,5211.0,18943.0,2496.0,3747.0,31080.0,31486.0,12267.0,10406.0,13717.0,14600.0,6100.0,38357.0,3400.0,6327.0,9925.0,27020.0,21038.0,0.0,32850.0,0.0
2022-08-24,4080.0,33628.0,2319.0,12163.0,27600.0,6132.0,4229.0,4986.0,24186.0,23866.666666666668,23300.0,2893.0,6323.0,4257.0,5090.0,18943.0,2496.0,3747.0,31080.0,31486.0,12533.0,10406.0,13717.0,14600.0,6100.0,38385.0,3150.0,6327.0,9925.0,27020.0,22108.0,0.0,0.0,0.0
2022-08-25,4080.0,32328.0,2234.0,12163.0,27180.0,6132.0,4500.0,4986.0,25471.0,23705.555555555555,22966.0,2799.0,6323.0,4510.0,5090.0,20086.0,2466.0,3747.0,31080.0,31486.0,12033.0,10809.0,14003.0,15500.0,5786.0,37475.0,3150.0,6327.0,9723.0,26603.0,20235.0,0.0,0.0,0.0
2022-08-26,4080.0,32512.0,2234.0,12163.0,26760.0,6132.0,4500.0,4400.0,25471.0,23544.444444444445,22632.0,2799.0,6216.0,4624.0,4737.0,20086.0,2513.0,3557.0,31080.0,31486.0,12200.0,10809.0,13646.0,14833.0,5700.0,36565.0,3150.0,6327.0,9723.0,26603.0,20235.0,0.0,0.0,0.0
2022-08-27,4002.3333333333335,31917.33333333333,2234.0,12163.0,26620.0,6132.0,4500.0,4613.666666666667,25471.0,23383.33333333333,22520.666666666668,2776.0,6251.666666666667,4620.666666666667,4921.333333333333,20086.0,2513.0,3564.6666666666665,31080.0,32024.0,12216.666666666666,10809.0,13646.0,15011.0,5728.666666666667,35655.0,3150.0,6327.0,9575.333333333334,26603.0,21520.0,0.0,0.0,0.0
2022-08-28,3924.6666666666665,31322.666666666668,2234.0,12163.0,26480.0,6132.0,4500.0,4827.333333333333,25471.0,23222.222222222223,22409.33333333333,2753.0,6287.333333333333,4617.333333333333,5105.666666666667,20086.0,2513.0,3572.333333333333,31080.0,32562.0,12233.333333333334,10809.0,13646.0,15189.0,5757.333333333333,34745.0,3150.0,6327.0,9427.666666666666,26603.0,22805.0,0.0,0.0,0.0
2022-08-29,3847.0,30728.0,2234.0,12163.0,26340.0,6132.0,4500.0,5041.0,25471.0,23061.11111111111,22298.0,2730.0,6323.0,4614.0,5290.0,20086.0,2513.0,3580.0,31080.0,33100.0,12250.0,10809.0,13646.0,15367.0,5786.0,33835.0,3150.0,6327.0,9280.0,26603.0,24090.0,0.0,0.0,0.0
2022-08-30,3847.0,30728.0,2234.0,12163.0,25920.0,6132.0,4500.0,4954.0,25114.0,22900.0,21964.0,2706.0,6323.0,4614.0,5257.0,20086.0,2513.0,3534.0,31080.0,33100.0,12250.0,10809.0,13646.0,16133.0,6143.0,33835.0,3150.0,6327.0,9280.0,26603.0,23000.0,0.0,0.0,0.0
2022-08-31,3847.0,31625.0,2234.0,12163.0,25500.0,6268.0,4500.0,4744.0,25114.0,22900.0,21630.0,2791.0,6264.0,4614.0,5233.0,20314.0,2513.0,3534.0,31080.0,33100.0,13067.0,10809.0,13717.0,15467.0,6143.0,33835.0,3150.0,6327.0,9280.0,26603.0,24570.0,0.0,0.0,0.0
2022-09-01,3913.0,31325.0,2319.0,12163.0,25500.0,6160.0,4617.0,4614.0,24400.0,23900.0,20964.0,2696.0,6943.0,4329.0,4769.0,20700.0,2541.0,3351.0,31080.0,35129.0,14483.0,10642.0,13431.0,16633.0,6471.0,40235.0,2700.0,6327.0,11500.0,29438.0,23490.0,0.0,0.0,0.0
2022-09-02,4380.0,31042.0,2319.0,12163.0,25500.0,6160.0,4617.0,4576.0,22643.0,23900.0,20298.0,2536.0,7579.0,4396.0,4746.0,21186.0,2541.0,3404.0,31080.0,35371.0,14483.0,10642.0,13729.0,16633.0,6471.0,33933.0,2700.0,6327.0,11500.0,29438.0,25395.0,0.0,0.0,0.0
2022-09-03,4380.0,30715.666666666668,2319.0,12163.0,25500.0,6160.0,4617.0,4271.666666666667,22524.0,23807.40740740741,20076.0,2583.6666666666665,7579.0,4524.333333333333,4752.666666666667,21186.0,2541.0,3404.0,31080.0,35371.0,14483.0,10642.0,13776.333333333334,16966.333333333332,6509.333333333333,32614.666666666668,2700.0,6327.0,11500.0,29438.0,24920.0,0.0,0.0,0.0
2022-09-04,4380.0,30389.33333333333,2319.0,12163.0,25500.0,6160.0,4617.0,3967.3333333333335,22405.0,23714.81481481481,19854.0,2631.333333333333,7579.0,4652.666666666667,4759.333333333333,21186.0,2541.0,3404.0,31080.0,35371.0,14483.0,10642.0,13823.666666666666,17299.666666666668,6547.666666666667,31296.33333333333,2700.0,6327.0,11500.0,29438.0,24445.0,0.0,0.0,0.0
2022-09-05,4380.0,30063.0,2319.0,12163.0,25500.0,6160.0,4617.0,3663.0,22286.0,23622.222222222223,19632.0,2679.0,7579.0,4781.0,4766.0,21186.0,2541.0,3404.0,31080.0,35371.0,14483.0,10642.0,13871.0,17633.0,6586.0,29978.0,2700.0,6327.0,11500.0,29438.0,23970.0,0.0,0.0,0.0
2022-09-06,4493.0,30583.0,2319.0,12163.0,25500.0,6160.0,4617.0,4514.0,22271.0,23529.62962962963,19300.0,2656.0,7579.0,4906.0,4040.0,21300.0,2541.0,3616.0,31080.0,35429.0,15800.0,10642.0,13871.0,17867.0,6771.0,34862.0,2700.0,6327.0,11925.0,29075.0,23970.0,0.0,0.0,0.0
2022-09-07,4160.0,28097.0,2319.0,12163.0,25500.0,6160.0,4617.0,4539.0,22271.0,23437.03703703704,18968.0,2679.0,7579.0,4906.0,4789.0,21529.0,2541.0,3711.0,31080.0,35429.0,17225.0,10642.0,13871.0,19533.0,6829.0,35562.0,2700.0,6327.0,11925.0,29075.0,23970.0,0.0,0.0,0.0
2022-09-08,3893.0,22880.0,2319.0,12163.0,25500.0,6193.0,4283.0,4658.0,22314.0,23344.444444444445,19302.0,2941.0,7507.0,5149.0,4737.0,23329.0,2541.0,3664.0,31080.0,37686.0,17075.0,10549.0,13930.0,19533.0,6829.0,34054.0,3250.0,6327.0,10610.0,32390.0,24920.0,0.0,0.0,0.0
2022-09-09,3919.8,23348.6,2319.0,12163.0,25500.0,6221.6,4276.4,4696.2,22268.4,23251.85185185185,19368.8,2952.0,7493.2,5174.6,4759.8,23329.0,2532.0,3700.6,31080.0,37686.0,17075.0,10503.8,13936.2,18999.8,6846.0,34355.8,3250.0,6327.0,10610.0,25912.0,19936.0,0.0,0.0,0.0
2022-09-10,3946.6,23817.2,2319.0,12163.0,25500.0,6250.2,4269.8,4734.4,22222.8,23159.25925925926,19435.6,2963.0,7479.4,5200.2,4782.6,23329.0,2523.0,3737.2,31080.0,37686.0,17075.0,10458.6,13942.4,18466.6,6863.0,34657.6,3250.0,6327.0,10610.0,19434.0,14952.0,0.0,0.0,0.0
2022-09-11,3973.4,24285.8,2319.0,12163.0,25500.0,6278.8,4263.2,4772.6,22177.2,23066.666666666668,19502.4,2974.0,7465.6,5225.8,4805.4,23329.0,2514.0,3773.8,31080.0,37686.0,17075.0,10413.4,13948.6,17933.4,6880.0,34959.4,3250.0,6327.0,10610.0,12956.0,9968.0,0.0,0.0,0.0
2022-09-12,4000.2,24754.4,2319.0,12163.0,25500.0,6307.4,4256.6,4810.8,22131.6,22974.07407407408,19569.2,2985.0,7451.8,5251.4,4828.2,23329.0,2505.0,3810.4,31080.0,37686.0,17075.0,10368.2,13954.8,17400.2,6897.0,35261.2,3250.0,6327.0,10610.0,6478.0,4984.0,0.0,0.0,0.0
2022-09-13,4027.0,25223.0,2319.0,12163.0,25500.0,6336.0,4250.0,4849.0,22086.0,22881.48148148148,19636.0,2996.0,7438.0,5277.0,4851.0,23329.0,2496.0,3847.0,31080.0,37686.0,17075.0,10323.0,13961.0,16867.0,6914.0,35563.0,3250.0,6327.0,10610.0,0.0,0.0,0.0,0.0,0.0
2022-09-14,4300.0,24266.0,2319.0,12163.0,25500.0,5965.0,4183.0,4313.0,20943.0,22788.88888888889,19970.0,2854.0,7566.0,5277.0,4467.0,23329.0,2496.0,3680.0,31080.0,37443.0,17075.0,10390.0,13961.0,16867.0,6914.0,35563.0,3250.0,6327.0,10610.0,0.0,33980.0,0.0,0.0,0.0
2022-09-15,4580.0,21630.0,2319.0,12096.4,25500.0,5605.0,4183.0,4127.0,19800.0,22696.296296296296,19036.0,2304.0,6135.0,5306.0,4180.0,22257.0,2570.0,3514.0,31080.0,35257.0,18100.0,9990.0,13964.0,17000.0,6729.0,40384.0,3250.0,6327.0,10130.0,0.0,0.0,0.0,0.0,0.0
2022-09-16,4580.0,21473.0,2319.0,12029.8,25500.0,5605.0,4183.0,4127.0,19329.0,22603.703703703704,18102.0,2304.0,6543.0,5306.0,4180.0,22257.0,2570.0,3514.0,31080.0,35257.0,18775.0,9990.0,13964.0,16000.0,6743.0,43610.0,3250.0,6327.0,10130.0,0.0,0.0,0.0,0.0,0.0
2022-09-17,4543.333333333333,21074.0,2319.0,12007.6,25500.0,5605.0,4133.0,4106.0,18957.33333333333,22511.11111111111,17790.666666666668,2204.0,6586.333333333333,5292.0,3877.6666666666665,22257.0,2570.0,3473.0,31182.2,34495.0,18775.0,9990.0,13998.333333333334,16000.0,6743.0,43610.0,3250.0,6327.0,10063.333333333334,0.0,0.0,0.0,0.0,0.0
2022-09-18,4506.666666666667,20675.0,2319.0,11985.4,25500.0,5605.0,4083.0,4085.0,18585.666666666668,22418.51851851852,17479.333333333332,2104.0,6629.666666666667,5278.0,3575.333333333333,22257.0,2570.0,3432.0,31284.4,33733.0,18775.0,9990.0,14032.666666666666,16000.0,6743.0,43610.0,3250.0,6327.0,9996.666666666666,0.0,0.0,0.0,0.0,0.0
2022-09-19,4470.0,20276.0,2319.0,11963.2,25500.0,5605.0,4033.0,4064.0,18214.0,22325.925925925927,17168.0,2004.0,6673.0,5264.0,3273.0,22257.0,2570.0,3391.0,31386.6,32971.0,18775.0,9990.0,14067.0,16000.0,6743.0,43610.0,3250.0,6327.0,9930.0,0.0,0.0,0.0,0.0,0.0
2022-09-20,4413.0,19890.0,2298.0,11896.6,25500.0,5605.0,4120.0,4064.0,18214.0,22233.33333333333,16234.0,2004.0,6673.0,5306.0,3273.0,22257.0,2570.0,3300.0,31693.2,32971.0,18775.0,9990.0,14067.0,15333.0,6743.0,43610.0,3250.0,6327.0,10130.0,0.0,0.0,0.0,0.0,0.0
2022-09-21,4413.0,20003.0,2298.0,11830.0,25500.0,5605.0,4233.0,4064.0,17986.0,22140.74074074074,15300.0,1980.0,6673.0,5134.0,4538.0,22129.0,2659.0,3191.0,31999.8,32971.0,18775.0,10122.0,14067.0,15333.0,6743.0,43610.0,3250.0,6327.0,10130.0,0.0,0.0,0.0,0.0,0.0
2022-09-22,3880.0,14846.0,2298.0,11830.0,25980.0,5965.0,4150.0,3387.0,15357.0,22048.14814814815,15300.0,1637.0,6516.0,5383.0,3717.0,17886.0,2630.0,3209.0,32306.4,31157.0,16350.0,9665.0,14296.0,14767.0,6643.0,37914.0,3250.0,6327.0,10163.0,0.0,0.0,0.0,0.0,0.0
2022-09-23,3880.0,14846.0,2298.0,11830.0,26460.0,5965.0,4150.0,3008.0,15114.0,21955.555555555555,15300.0,1637.0,6516.0,5383.0,3633.0,17071.0,2601.0,3209.0,32613.0,31157.0,15783.0,9665.0,14296.0,14767.0,6643.0,37914.0,3250.0,6327.0,10163.0,0.0,0.0,0.0,0.0,0.0
2022-09-24,4013.3333333333335,14566.333333333334,2298.0,11830.0,26620.0,5965.0,4150.0,3156.6666666666665,15223.666666666666,21862.962962962964,15300.0,1637.0,6516.0,5381.666666666667,3588.6666666666665,17071.0,2601.0,3148.6666666666665,32613.0,31695.0,15672.0,9744.0,14296.0,14544.666666666666,6619.0,38112.0,3250.0,6327.0,10163.0,0.0,0.0,0.0,0.0,0.0
2022-09-25,4146.666666666667,14286.666666666666,2298.0,11830.0,26780.0,5965.0,4150.0,3305.333333333333,15333.333333333334,21770.37037037037,15300.0,1637.0,6516.0,5380.333333333333,3544.333333333333,17071.0,2601.0,3088.333333333333,32613.0,32233.0,15561.0,9823.0,14296.0,14322.333333333334,6595.0,38310.0,3250.0,6327.0,10163.0,0.0,0.0,0.0,0.0,0.0
2022-09-26,4280.0,14007.0,2298.0,11830.0,26940.0,5965.0,4150.0,3454.0,15443.0,21677.777777777777,15300.0,1637.0,6516.0,5379.0,3500.0,17071.0,2601.0,3028.0,32613.0,32771.0,15450.0,9902.0,14296.0,14100.0,6571.0,38508.0,3250.0,6327.0,10163.0,0.0,0.0,0.0,0.0,0.0
2022-09-27,4047.0,13949.0,2298.0,11830.0,27420.0,5965.0,4150.0,3454.0,15314.0,21585.185185185182,15300.0,1637.0,6516.0,5379.0,3500.0,17071.0,2601.0,3062.0,32613.0,33014.0,15450.0,9902.0,14296.0,14100.0,6571.0,37842.0,3250.0,6327.0,9980.0,0.0,0.0,0.0,0.0,0.0
2022-09-28,4047.0,13853.0,2279.0,11830.0,27900.0,5965.0,4150.0,3018.0,15200.0,21492.59259259259,15300.0,1637.0,6516.0,5499.0,3500.0,17071.0,2601.0,3062.0,32613.0,33014.0,15450.0,9902.0,14296.0,14100.0,6571.0,37842.0,3250.0,6327.0,10315.0,0.0,0.0,0.0,0.0,0.0
2022-09-29,4413.0,13230.0,2251.0,11830.0,27900.0,6048.0,4150.0,2671.0,12714.0,21400.0,15300.0,1636.0,6801.0,5737.0,2837.0,18514.0,2480.0,2580.0,32613.0,31700.0,13033.0,10205.0,14296.0,14100.0,6457.0,36980.0,3100.0,6327.0,8650.0,0.0,0.0,0.0,0.0,0.0
2022-09-30,4413.0,12637.0,2251.0,11830.0,27900.0,6048.0,4150.0,2636.0,12714.0,21307.40740740741,15300.0,1620.0,6801.0,5737.0,2806.0,18514.0,2480.0,2843.0,32613.0,31700.0,12783.0,10205.0,14296.0,13267.0,6571.0,36980.0,3100.0,6327.0,8650.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,4440.5,12139.5,2251.0,11830.0,27900.0,6048.0,4150.0,2632.0,12699.75,21214.81481481481,15167.5,1609.25,6863.5,5738.0,2802.0,18610.5,2480.0,2909.0,32613.0,31700.0,12783.0,10325.25,14296.0,13267.0,6478.25,37564.25,3100.0,6327.0,8650.0,0.0,0.0,0.0,0.0,0.0
2022-10-02,4468.0,11642.0,2251.0,11830.0,27900.0,6048.0,4150.0,2628.0,12685.5,21122.222222222223,15035.0,1598.5,6926.0,5739.0,2798.0,18707.0,2480.0,2975.0,32613.0,31700.0,12783.0,10445.5,14296.0,13267.0,6385.5,38148.5,3100.0,6327.0,8650.0,0.0,0.0,0.0,0.0,0.0
2022-10-03,4495.5,11144.5,2251.0,11830.0,27900.0,6048.0,4150.0,2624.0,12671.25,21029.629629629628,14902.5,1587.75,6988.5,5740.0,2794.0,18803.5,2480.0,3041.0,32613.0,31700.0,12783.0,10565.75,14296.0,13267.0,6292.75,38732.75,3100.0,6327.0,8650.0,0.0,0.0,0.0,0.0,0.0
2022-10-04,4523.0,10647.0,2251.0,11830.0,27900.0,6048.0,4150.0,2620.0,12657.0,20937.03703703704,14770.0,1577.0,7051.0,5741.0,2790.0,18900.0,2480.0,3107.0,32613.0,31700.0,12783.0,10686.0,14296.0,13267.0,6200.0,39317.0,3100.0,6327.0,8650.0,0.0,0.0,0.0,0.0,0.0
2022-10-05,4990.0,10723.0,2347.0,11830.0,27900.0,6048.0,4150.0,2611.0,12400.0,20844.444444444445,14240.0,1540.0,7290.0,5766.0,2790.0,19486.0,2480.0,3107.0,32613.0,31700.0,12433.0,10686.0,14296.0,13267.0,6129.0,39317.0,3100.0,6327.0,8650.0,0.0,0.0,0.0,0.0,0.0
2022-10-06,5103.0,10200.0,2267.0,11830.0,27900.0,5590.0,4533.0,2381.0,10771.0,20751.85185185185,13843.0,1420.0,9063.0,5794.0,2539.0,19014.0,2489.0,3243.0,32613.0,29900.0,11517.0,10686.0,14567.0,13267.0,6500.0,38677.0,3100.0,6327.0,11540.0,0.0,0.0,0.0,0.0,0.0
2022-10-07,4947.0,9715.0,2267.0,11830.0,27900.0,5590.0,4533.0,2381.0,11114.0,20659.25925925926,13446.0,1364.0,9063.0,5794.0,2539.0,19200.0,2497.0,3243.0,32613.0,28543.0,11517.0,10872.0,14567.0,13267.0,6500.0,37339.0,3100.0,6327.0,11653.0,0.0,0.0,0.0,0.0,0.0
2022-10-08,4955.25,9774.75,2267.0,11830.0,27900.0,5590.0,4533.0,2420.0,10982.0,20566.666666666668,13346.75,1385.25,9740.75,5794.0,2553.5,19200.0,2506.75,3246.25,32629.7,28543.0,11454.5,10872.0,14449.25,13350.25,6500.0,37120.75,3100.0,6327.0,11653.0,0.0,0.0,0.0,0.0,0.0
2022-10-09,4963.5,9834.5,2267.0,11830.0,27900.0,5590.0,4533.0,2459.0,10850.0,20474.07407407408,13247.5,1406.5,10418.5,5794.0,2568.0,19200.0,2516.5,3249.5,32646.4,28543.0,11392.0,10872.0,14331.5,13433.5,6500.0,36902.5,3100.0,6327.0,11653.0,0.0,0.0,0.0,0.0,0.0
2022-10-10,4971.75,9894.25,2267.0,11830.0,27900.0,5590.0,4533.0,2498.0,10718.0,20381.48148148148,13148.25,1427.75,11096.25,5794.0,2582.5,19200.0,2526.25,3252.75,32663.1,28543.0,11329.5,10872.0,14213.75,13516.75,6500.0,36684.25,3100.0,6327.0,11653.0,0.0,0.0,0.0,0.0,0.0
2022-10-11,4980.0,9954.0,2267.0,11830.0,27900.0,5590.0,4533.0,2537.0,10586.0,20288.88888888889,13049.0,1449.0,11774.0,5794.0,2597.0,19200.0,2536.0,3256.0,32679.8,28543.0,11267.0,10872.0,14096.0,13600.0,6500.0,36466.0,3100.0,6327.0,11653.0,0.0,0.0,0.0,0.0,0.0
2022-10-12,4870.0,9894.0,2235.0,11830.0,27900.0,5590.0,4533.0,2537.0,10471.0,20196.296296296296,12932.0,1449.0,11774.0,5794.0,2597.0,19200.0,2536.0,3256.0,32836.6,28543.0,10933.0,10872.0,14096.0,13600.0,6500.0,36466.0,3100.0,6327.0,11653.0,0.0,0.0,0.0,0.0,0.0
2022-10-13,4870.0,9787.0,2235.0,11830.0,27900.0,5447.0,4533.0,2527.0,9843.0,20103.703703703704,12482.0,1390.0,9608.0,5766.0,2526.0,18414.0,2464.0,3349.0,32596.0,26443.0,10120.0,11232.0,14104.0,13600.0,6500.0,36368.0,3100.0,6327.0,13588.0,0.0,0.0,0.0,0.0,0.0
2022-10-14,4937.0,9526.0,2235.0,11830.0,27900.0,5304.0,4533.0,2527.0,10114.0,20011.11111111111,12479.0,1390.0,10144.0,5766.0,2581.0,18414.0,2479.0,3353.0,32355.4,25943.0,10120.0,11232.0,14104.0,14267.0,6500.0,30258.0,3100.0,6327.0,13588.0,0.0,0.0,0.0,0.0,0.0
2022-10-15,5013.0,9576.666666666666,2272.6666666666665,11830.0,27900.0,5304.0,4533.0,2563.6666666666665,10114.0,19918.51851851852,12478.0,1390.0,10144.0,5766.0,2657.333333333333,18338.0,2490.6666666666665,3353.0,32275.2,25943.0,10113.333333333334,11232.0,14104.0,14267.0,6500.0,30258.0,3100.0,6327.0,13588.0,0.0,0.0,0.0,0.0,0.0
2022-10-16,5089.0,9627.333333333334,2310.333333333333,11830.0,27900.0,5304.0,4533.0,2600.333333333333,10114.0,19825.925925925927,12477.0,1390.0,10144.0,5766.0,2733.6666666666665,18262.0,2502.333333333333,3353.0,32195.0,25943.0,10106.666666666666,11232.0,14104.0,14267.0,6500.0,30258.0,3100.0,6327.0,13588.0,0.0,0.0,0.0,0.0,0.0
2022-10-17,5165.0,9678.0,2348.0,11830.0,27900.0,5304.0,4533.0,2637.0,10114.0,19733.33333333333,12476.0,1390.0,10144.0,5766.0,2810.0,18186.0,2514.0,3353.0,32114.8,25943.0,10100.0,11232.0,14104.0,14267.0,6500.0,30258.0,3100.0,6327.0,13588.0,0.0,0.0,0.0,0.0,0.0
2022-10-18,5165.0,9678.0,2348.0,11830.0,27900.0,5304.0,4533.0,2637.0,10471.0,19640.74074074074,12473.0,1427.0,10144.0,5766.0,2793.0,18186.0,2543.0,3353.0,31807.4,25943.0,10433.0,11232.0,14104.0,14267.0,6500.0,30258.0,3100.0,6327.0,13588.0,0.0,0.0,4300.0,0.0,0.0
2022-10-19,5165.0,9678.0,2360.0,11830.0,27900.0,5304.0,4500.0,2657.0,10471.0,19548.148148148142,12720.0,1413.0,10144.0,5766.0,2543.0,18186.0,2543.0,3370.0,31410.0,26357.0,10433.0,11232.0,14104.0,13267.0,6500.0,30258.0,3100.0,6327.0,13588.0,0.0,0.0,4135.0,0.0,0.0
2022-10-20,5165.0,9011.0,2360.0,11954.6,27900.0,5393.0,4500.0,2657.0,11014.0,19455.555555555555,13634.0,1636.0,9958.0,5794.0,2443.0,16571.0,2570.0,3413.0,31410.0,27586.0,10850.0,11718.0,13504.0,13267.0,6500.0,30258.0,3100.0,6327.0,11653.0,0.0,0.0,3596.0,0.0,0.0
2022-10-21,5000.0,9011.0,2325.0,12079.2,27900.0,5393.0,4500.0,2657.0,10886.0,19362.962962962964,13968.0,1613.0,9948.0,5794.0,2736.0,16571.0,2570.0,3441.0,31410.0,27414.0,10520.0,11565.0,13504.0,13933.0,6500.0,29826.0,3100.0,6327.0,11653.0,0.0,0.0,3596.0,0.0,0.0
